route_id,sequence,type,name,lat,lon,prev_lat,prev_lon,dist_from_prev
route_1174,4,Stop,,43.715,10.407,43.716,10.405,195.45
route_1174,5,Stop,,43.713,10.408,43.715,10.407,236.47
route_1174,6,Stop,,43.714,10.405,43.713,10.408,265.52
route_1174,7,Stop,,43.715,10.402,43.714,10.405,265.52
route_1174,8,Stop,,43.716,10.4,43.715,10.402,195.45
route_1174,9,Stop,,43.714,10.399,43.716,10.4,236.47
route_1174,10,Location,Stazione Leopolda,43.712,10.399,43.714,10.399,222.39
route_1175,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1175,1,Stop,,43.718,10.403,43.72,10.406,328.00
route_1175,2,Stop,,43.716,10.404,43.718,10.403,236.47
route_1175,3,Stop,,43.715,10.407,43.716,10.404,265.51
route_1175,4,Stop,,43.713,10.408,43.715,10.407,236.47
route_1175,5,Stop,,43.714,10.405,43.713,10.408,265.52
route_1175,6,Stop,,43.716,10.402,43.714,10.405,328.01
route_1175,7,Stop,,43.716,10.398,43.716,10.402,321.48
route_1175,8,Stop,,43.714,10.395,43.716,10.398,328.01
route_1175,9,Stop,,43.713,10.392,43.714,10.395,265.52
route_1175,10,Location,Stazione San Rossore,43.711,10.39,43.713,10.392,274.40
route_1176,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1176,1,Stop,,43.718,10.404,43.72,10.406,274.39
route_1176,2,Stop,,43.716,10.405,43.718,10.404,236.47
route_1176,3,Stop,,43.714,10.408,43.716,10.405,328.01
route_1176,4,Stop,,43.714,10.405,43.714,10.408,241.11
route_1176,5,Stop,,43.716,10.401,43.714,10.405,390.91
route_1176,6,Stop,,43.715,10.397,43.716,10.401,340.17
route_1176,7,Stop,,43.713,10.393,43.715,10.397,390.91
route_1176,8,Stop,,43.711,10.39,43.713,10.393,328.02
route_1176,9,Stop,,43.71,10.386,43.711,10.39,340.19
route_1176,10,Location,Parco San Rossore,43.71,10.388,43.71,10.386,160.75
route_1177,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1177,1,Stop,,43.719,10.403,43.72,10.406,265.50
route_1177,2,Stop,,43.717,10.404,43.719,10.403,236.47
route_1177,3,Stop,,43.715,10.405,43.717,10.404,236.47
route_1177,4,Stop,,43.714,10.408,43.715,10.405,265.52
route_1177,5,Stop,,43.714,10.406,43.714,10.408,160.74
route_1177,6,Stop,,43.715,10.403,43.714,10.406,265.52
route_1177,7,Stop,,43.716,10.401,43.715,10.403,195.45
route_1177,8,Stop,,43.715,10.397,43.716,10.401,340.17
route_1177,9,Stop,,43.714,10.395,43.715,10.397,195.45
route_1177,10,Location,Lidl Pisa,43.713,10.392,43.714,10.395,265.52
route_1200,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1200,1,Stop,,43.716,10.404,43.72,10.406,472.93
route_1200,2,Stop,,43.713,10.409,43.716,10.404,522.27
route_1200,3,Stop,,43.71,10.405,43.713,10.409,463.29
route_1200,4,Stop,,43.707,10.403,43.71,10.405,370.30
route_1200,5,Stop,,43.702,10.4,43.707,10.403,606.02
route_1200,6,Stop,,43.699,10.396,43.702,10.4,463.33
route_1200,7,Stop,,43.696,10.391,43.699,10.396,522.36
route_1200,8,Stop,,43.696,10.384,43.696,10.391,562.77
route_1200,9,Stop,,43.691,10.384,43.696,10.384,555.97
route_1200,10,Location,Piscina Comunale Camalich,43.687,10.383,43.691,10.384,451.99
route_1201,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1201,1,Stop,,43.722,10.402,43.72,10.406,390.88
route_1201,2,Stop,,43.724,10.397,43.722,10.402,459.24
route_1201,3,Stop,,43.725,10.391,43.724,10.397,494.80
route_1201,4,Stop,,43.724,10.383,43.725,10.391,652.41
route_1201,5,Stop,,43.723,10.379,43.724,10.383,340.12
route_1201,6,Stop,,43.717,10.382,43.723,10.379,709.39
route_1201,7,Stop,,43.713,10.384,43.717,10.382,472.93
route_1201,8,Stop,,43.71,10.385,43.713,10.384,343.13
route_1201,9,Stop,,43.704,10.387,43.71,10.385,686.26
route_1201,10,Location,Conad Pian di Marco,43.703,10.387,43.704,10.387,111.19
route_1202,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1202,1,Stop,,43.716,10.404,43.72,10.406,472.93
route_1202,2,Stop,,43.714,10.409,43.716,10.404,459.28
route_1202,3,Stop,,43.71,10.408,43.714,10.409,451.98
route_1202,4,Stop,,43.709,10.402,43.71,10.408,494.92
route_1202,5,Stop,,43.705,10.401,43.709,10.402,451.98
route_1202,6,Stop,,43.7,10.4,43.705,10.401,561.76
route_1202,7,Stop,,43.698,10.395,43.7,10.4,459.38
route_1202,8,Stop,,43.696,10.39,43.698,10.395,459.39
route_1202,9,Stop,,43.696,10.384,43.696,10.39,482.37
route_1202,10,Location,Hotel Galilei Pisa,43.693,10.387,43.696,10.384,411.65
route_1203,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1203,1,Stop,,43.72,10.403,43.72,10.406,241.09
route_1203,2,Stop,,43.718,10.404,43.72,10.403,236.47
route_1203,3,Stop,,43.716,10.404,43.718,10.404,222.39
route_1203,4,Stop,,43.716,10.405,43.716,10.404,80.37
route_1203,5,Stop,,43.715,10.407,43.716,10.405,195.45
route_1203,6,Stop,,43.714,10.409,43.715,10.407,195.45
route_1203,7,Stop,,43.711,10.409,43.714,10.409,333.58
route_1203,8,Stop,,43.711,10.409,43.711,10.409,0.00
route_1203,9,Stop,,43.71,10.411,43.711,10.409,195.46
route_1203,10,Location,Pizzeria Pisanova,43.71,10.413,43.71,10.411,160.75
route_1204,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1204,1,Stop,,43.723,10.399,43.72,10.406,654.00
route_1204,2,Stop,,43.725,10.394,43.723,10.399,459.23
route_1204,3,Stop,,43.724,10.387,43.725,10.394,573.39
route_1204,4,Stop,,43.723,10.379,43.724,10.387,652.42
route_1204,5,Stop,,43.717,10.382,43.723,10.379,709.39
route_1204,6,Stop,,43.713,10.383,43.717,10.382,451.98
route_1204,7,Stop,,43.71,10.375,43.713,10.383,724.38
route_1204,8,Stop,,43.707,10.374,43.71,10.375,343.13
route_1204,9,Stop,,43.703,10.367,43.707,10.374,717.25
route_1204,10,Location,Ristorante Il Rustichello - San Piero,43.7,10.362,43.703,10.367,522.34
route_1205,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1205,1,Stop,,43.723,10.399,43.72,10.406,654.00
route_1205,2,Stop,,43.724,10.387,43.723,10.399,970.69
route_1205,3,Stop,,43.724,10.38,43.724,10.387,562.51
route_1205,4,Stop,,43.717,10.382,43.724,10.38,794.79
route_1205,5,Stop,,43.711,10.381,43.717,10.382,671.99
route_1205,6,Stop,,43.707,10.376,43.711,10.381,599.45
route_1205,7,Stop,,43.704,10.37,43.707,10.376,586.42
route_1205,8,Stop,,43.697,10.366,43.704,10.37,842.17
route_1205,9,Stop,,43.69,10.367,43.697,10.366,782.51
route_1205,10,Location,Eurospin Ospedaletto,43.686,10.373,43.69,10.367,656.18
route_1206,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1206,1,Stop,,43.721,10.403,43.72,10.406,265.50
route_1206,2,Stop,,43.723,10.399,43.721,10.403,390.87
route_1206,3,Stop,,43.725,10.394,43.723,10.399,459.23
route_1206,4,Stop,,43.724,10.387,43.725,10.394,573.39
route_1206,5,Stop,,43.724,10.383,43.724,10.387,321.43
route_1206,6,Stop,,43.724,10.38,43.724,10.383,241.07
route_1206,7,Stop,,43.723,10.375,43.724,10.38,416.90
route_1206,8,Stop,,43.722,10.37,43.723,10.375,416.90
route_1206,9,Stop,,43.721,10.362,43.722,10.37,652.44
route_1206,10,Location,McDonald's Barbaricina,43.721,10.362,43.721,10.362,0.00
route_1207,0,Location,Via del Borghetto 102,43.72,10.406,,,
route_1207,1,Stop,,43.723,10.402,43.72,10.406,463.26
route_1207,2,Stop,,43.725,10.394,43.723,10.402,680.24
route_1207,3,Stop,,43.724,10.387,43.725,10.394,573.39
route_1207,4,Stop,,43.724,10.38,43.724,10.387,562.51
route_1207,5,Stop,,43.722,10.37,43.724,10.38,833.80
route_1207,6,Stop,,43.721,10.361,43.722,10.37,731.75
route_1207,7,Stop,,43.721,10.357,43.721,10.361,321.45
route_1207,8,Stop,,43.722,10.35,43.721,10.357,573.41
route_1207,9,Stop,,43.713,10.352,43.722,10.35,1013.58
route_1207,10,Location,Conad La Vettola,43.713,10.352,43.713,10.352,0.00
route_1230,0,Location,Parcheggio di Cisanello,43.714,10.418,,,
route_1230,1,Stop,,43.713,10.416,43.714,10.418,195.46
route_1230,2,Stop,,43.715,10.413,43.713,10.416,328.01
route_1230,3,Stop,,43.715,10.41,43.715,10.413,241.11
route_1230,4,Stop,,43.714,10.409,43.715,10.41,137.20
route_1230,5,Stop,,43.714,10.406,43.714,10.409,241.11
route_1230,6,Stop,,43.715,10.403,43.714,10.406,265.52
route_1230,7,Stop,,43.716,10.401,43.715,10.403,195.45
route_1230,8,Stop,,43.715,10.397,43.716,10.401,340.17
route_1230,9,Stop,,43.714,10.395,43.715,10.397,195.45
route_1230,10,Location,Lidl Pisa,43.713,10.392,43.714,10.395,265.52
route_1231,0,Location,Parcheggio di Cisanello,43.714,10.418,,,
route_1231,1,Stop,,43.71,10.415,43.714,10.418,505.93
route_1231,2,Stop,,43.71,10.411,43.71,10.415,321.51
route_1231,3,Stop,,43.71,10.405,43.71,10.411,482.26
route_1231,4,Stop,,43.708,10.402,43.71,10.405,328.03
route_1231,5,Stop,,43.703,10.401,43.708,10.402,561.76
route_1231,6,Stop,,43.7,10.4,43.703,10.401,343.13
route_1231,7,Stop,,43.7,10.397,43.7,10.4,241.17
route_1231,8,Stop,,43.7,10.391,43.7,10.397,482.34
route_1231,9,Stop,,43.7,10.389,43.7,10.391,160.78
route_1231,10,Location,McDonald's Pisa Aurelia,43.702,10.389,43.7,10.389,222.39
route_1232,0,Location,Parcheggio di Cisanello,43.714,10.418,,,
route_1232,1,Stop,,43.713,10.42,43.714,10.418,195.46
route_1232,2,Stop,,43.716,10.422,43.713,10.42,370.29
route_1232,3,Stop,,43.718,10.42,43.716,10.422,274.40
route_1232,4,Stop,,43.72,10.421,43.718,10.42,236.47
route_1232,5,Stop,,43.721,10.419,43.72,10.421,195.44
route_1232,6,Stop,,43.722,10.416,43.721,10.419,265.49
route_1232,7,Stop,,43.724,10.41,43.722,10.416,530.97
route_1232,8,Stop,,43.724,10.41,43.724,10.41,0.00
route_1232,9,Stop,,43.726,10.413,43.724,10.41,327.98
route_1232,10,Location,Parcheggio Via Paparelli,43.727,10.415,43.726,10.413,195.43
route_1233,0,Location,Parcheggio di Cisanello,43.714,10.418,,,
route_1233,1,Stop,,43.712,10.418,43.714,10.418,222.39
route_1233,2,Stop,,43.711,10.417,43.712,10.418,137.20
route_1233,3,Stop,,43.71,10.415,43.711,10.417,195.46
route_1233,4,Stop,,43.71,10.412,43.71,10.415,241.13
route_1233,5,Stop,,43.71,10.412,43.71,10.412,0.00
route_1233,6,Stop,,43.71,10.41,43.71,10.412,160.75
route_1233,7,Stop,,43.71,10.408,43.71,10.41,160.75
route_1233,8,Stop,,43.708,10.408,43.71,10.408,222.39
route_1233,9,Stop,,43.707,10.409,43.708,10.408,137.21
route_1233,10,Location,Decathlon Pisa,43.706,10.41,43.707,10.409,137.21
route_1234,0,Location,Parcheggio di Cisanello,43.714,10.418,,,
route_1234,1,Stop,,43.712,10.418,43.714,10.418,222.39
route_1234,2,Stop,,43.711,10.417,43.712,10.418,137.20
route_1234,3,Stop,,43.71,10.415,43.711,10.417,195.46
route_1234,4,Stop,,43.71,10.412,43.71,10.415,241.13
route_1234,5,Stop,,43.71,10.412,43.71,10.412,0.00
route_1234,6,Stop,,43.71,10.411,43.71,10.412,80.38
route_1234,7,Stop,,43.71,10.411,43.71,10.411,0.00
route_1234,8,Stop,,43.709,10.413,43.71,10.411,195.46
route_1234,9,Stop,,43.708,10.414,43.709,10.413,137.20
route_1234,10,Location,MediaWorld Pisa,43.708,10.412,43.708,10.414,160.76
route_1235,0,Location,Parcheggio di Cisanello,43.714,10.418,,,
route_1235,1,Stop,,43.712,10.418,43.714,10.418,222.39
route_1235,2,Stop,,43.712,10.417,43.712,10.418,80.37
route_1235,3,Stop,,43.711,10.417,43.712,10.417,111.19
route_1235,4,Stop,,43.71,10.415,43.711,10.417,195.46
route_1235,5,Stop,,43.71,10.412,43.71,10.415,241.13
route_1235,6,Stop,,43.71,10.412,43.71,10.412,0.00
route_1235,7,Stop,,43.71,10.411,43.71,10.412,80.38
route_1235,8,Stop,,43.71,10.411,43.71,10.411,0.00
route_1235,9,Stop,,43.709,10.413,43.71,10.411,195.46
route_1235,10,Location,Centro Commerciale Pisanova,43.71,10.413,43.709,10.413,111.19
route_1236,0,Location,Parcheggio di Cisanello,43.714,10.418,,,
route_1236,1,Stop,,43.713,10.418,43.714,10.418,111.19
route_1236,2,Stop,,43.713,10.418,43.713,10.418,0.00
route_1236,3,Stop,,43.712,10.418,43.713,10.418,111.19
route_1236,4,Stop,,43.712,10.417,43.712,10.418,80.37
route_1236,5,Stop,,43.712,10.417,43.712,10.417,0.00
route_1236,6,Stop,,43.711,10.417,43.712,10.417,111.19
route_1236,7,Stop,,43.711,10.417,43.711,10.417,0.00
route_1236,8,Stop,,43.71,10.416,43.711,10.417,137.20
route_1236,9,Stop,,43.71,10.416,43.71,10.416,0.00
route_1236,10,Location,Ristorante Galileo,43.71,10.416,43.71,10.416,0.00
route_1237,0,Location,Parcheggio di Cisanello,43.714,10.418,,,
route_1237,1,Stop,,43.712,10.417,43.714,10.418,236.47
route_1237,2,Stop,,43.71,10.415,43.712,10.417,274.41
route_1237,3,Stop,,43.71,10.412,43.71,10.415,241.13
route_1237,4,Stop,,43.71,10.408,43.71,10.412,321.51
route_1237,5,Stop,,43.71,10.406,43.71,10.408,160.75
route_1237,6,Stop,,43.708,10.405,43.71,10.406,236.47
route_1237,7,Stop,,43.706,10.407,43.708,10.405,274.41
route_1237,8,Stop,,43.705,10.409,43.706,10.407,195.47
route_1237,9,Stop,,43.704,10.411,43.705,10.409,195.48
route_1237,10,Location,Ipercoop Pisa,43.704,10.414,43.704,10.411,241.15
route_1290,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1290,1,Stop,,43.71,10.41,43.71,10.411,80.38
route_1290,2,Stop,,43.71,10.408,43.71,10.41,160.75
route_1290,3,Stop,,43.71,10.405,43.71,10.408,241.13
route_1290,4,Stop,,43.708,10.405,43.71,10.405,222.39
route_1290,5,Stop,,43.707,10.406,43.708,10.405,137.21
route_1290,6,Stop,,43.706,10.407,43.707,10.406,137.21
route_1290,7,Stop,,43.705,10.409,43.706,10.407,195.47
route_1290,8,Stop,,43.704,10.41,43.705,10.409,137.21
route_1290,9,Stop,,43.704,10.413,43.704,10.41,241.15
route_1290,10,Location,Ipercoop Pisa,43.704,10.414,43.704,10.413,80.38
route_1291,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1291,1,Stop,,43.71,10.412,43.71,10.411,80.38
route_1291,2,Stop,,43.71,10.415,43.71,10.412,241.13
route_1291,3,Stop,,43.71,10.415,43.71,10.415,0.00
route_1291,4,Stop,,43.711,10.417,43.71,10.415,195.46
route_1291,5,Stop,,43.711,10.42,43.711,10.417,241.13
route_1291,6,Stop,,43.711,10.42,43.711,10.42,0.00
route_1291,7,Stop,,43.712,10.421,43.711,10.42,137.20
route_1291,8,Stop,,43.712,10.42,43.712,10.421,80.37
route_1291,9,Stop,,43.713,10.419,43.712,10.42,137.20
route_1291,10,Location,Via Cisanello 170,43.713,10.418,43.713,10.419,80.37
route_1292,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1292,1,Stop,,43.71,10.412,43.71,10.411,80.38
route_1292,2,Stop,,43.71,10.415,43.71,10.412,241.13
route_1292,3,Stop,,43.711,10.417,43.71,10.415,195.46
route_1292,4,Stop,,43.711,10.42,43.711,10.417,241.13
route_1292,5,Stop,,43.711,10.42,43.711,10.42,0.00
route_1292,6,Stop,,43.712,10.421,43.711,10.42,137.20
route_1292,7,Stop,,43.713,10.421,43.712,10.421,111.19
route_1292,8,Stop,,43.715,10.422,43.713,10.421,236.47
route_1292,9,Stop,,43.713,10.421,43.715,10.422,236.47
route_1292,10,Location,Farmacia Cisanello,43.713,10.421,43.713,10.421,0.00
route_1293,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1293,1,Stop,,43.71,10.41,43.71,10.411,80.38
route_1293,2,Stop,,43.71,10.408,43.71,10.41,160.75
route_1293,3,Stop,,43.71,10.406,43.71,10.408,160.75
route_1293,4,Stop,,43.71,10.405,43.71,10.406,80.38
route_1293,5,Stop,,43.709,10.406,43.71,10.405,137.20
route_1293,6,Stop,,43.708,10.405,43.709,10.406,137.20
route_1293,7,Stop,,43.707,10.405,43.708,10.405,111.19
route_1293,8,Stop,,43.706,10.407,43.707,10.405,195.47
route_1293,9,Stop,,43.706,10.408,43.706,10.407,80.38
route_1293,10,Location,Ristorante Il Mio Capriccio,43.706,10.408,43.706,10.408,0.00
route_1294,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1294,1,Stop,,43.71,10.41,43.71,10.411,80.38
route_1294,2,Stop,,43.71,10.408,43.71,10.41,160.75
route_1294,3,Stop,,43.712,10.408,43.71,10.408,222.39
route_1294,4,Stop,,43.714,10.409,43.712,10.408,236.47
route_1294,5,Stop,,43.715,10.409,43.714,10.409,111.19
route_1294,6,Stop,,43.717,10.409,43.715,10.409,222.39
route_1294,7,Stop,,43.719,10.41,43.717,10.409,236.47
route_1294,8,Stop,,43.719,10.407,43.719,10.41,241.09
route_1294,9,Stop,,43.719,10.407,43.719,10.407,0.00
route_1294,10,Location,Via del Borghetto 102,43.72,10.406,43.719,10.407,137.20
route_1295,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1295,1,Stop,,43.71,10.412,43.71,10.411,80.38
route_1295,2,Stop,,43.71,10.415,43.71,10.412,241.13
route_1295,3,Stop,,43.71,10.415,43.71,10.415,0.00
route_1295,4,Stop,,43.711,10.417,43.71,10.415,195.46
route_1295,5,Stop,,43.711,10.42,43.711,10.417,241.13
route_1295,6,Stop,,43.711,10.42,43.711,10.42,0.00
route_1295,7,Stop,,43.712,10.421,43.711,10.42,137.20
route_1295,8,Stop,,43.712,10.42,43.712,10.421,80.37
route_1295,9,Stop,,43.713,10.419,43.712,10.42,137.20
route_1295,10,Location,Parcheggio di Cisanello,43.714,10.418,43.713,10.419,137.20
route_1296,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1296,1,Stop,,43.71,10.408,43.71,10.411,241.13
route_1296,2,Stop,,43.71,10.403,43.71,10.408,401.88
route_1296,3,Stop,,43.707,10.403,43.71,10.403,333.58
route_1296,4,Stop,,43.703,10.401,43.707,10.403,472.94
route_1296,5,Stop,,43.7,10.4,43.703,10.401,343.13
route_1296,6,Stop,,43.701,10.398,43.7,10.4,195.48
route_1296,7,Stop,,43.7,10.393,43.701,10.398,417.05
route_1296,8,Stop,,43.7,10.389,43.7,10.393,321.56
route_1296,9,Stop,,43.703,10.387,43.7,10.389,370.31
route_1296,10,Location,OBI Pisa,43.701,10.383,43.703,10.387,390.96
route_1297,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1297,1,Stop,,43.71,10.408,43.71,10.411,241.13
route_1297,2,Stop,,43.71,10.406,43.71,10.408,160.75
route_1297,3,Stop,,43.71,10.403,43.71,10.406,241.13
route_1297,4,Stop,,43.708,10.402,43.71,10.403,236.47
route_1297,5,Stop,,43.706,10.402,43.708,10.402,222.39
route_1297,6,Stop,,43.703,10.401,43.706,10.402,343.13
route_1297,7,Stop,,43.702,10.399,43.703,10.401,195.48
route_1297,8,Stop,,43.701,10.397,43.702,10.399,195.48
route_1297,9,Stop,,43.703,10.398,43.701,10.397,236.47
route_1297,10,Location,Ristorante La Greppia,43.704,10.399,43.703,10.398,137.21
route_1320,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1320,1,Stop,,43.716,10.401,43.71,10.411,1044.55
route_1320,2,Stop,,43.712,10.384,43.716,10.401,1436.89
route_1320,3,Stop,,43.723,10.38,43.712,10.384,1264.68
route_1320,4,Stop,,43.733,10.375,43.723,10.38,1182.31
route_1320,5,Stop,,43.744,10.372,43.733,10.375,1246.66
route_1320,6,Stop,,43.752,10.359,43.744,10.372,1371.77
route_1320,7,Stop,,43.761,10.348,43.752,10.359,1334.92
route_1320,8,Stop,,43.77,10.344,43.761,10.348,1051.04
route_1320,9,Stop,,43.779,10.355,43.77,10.344,1334.74
route_1320,10,Location,Parcheggio Migliarino,43.784,10.363,43.779,10.355,849.46
route_1321,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1321,1,Stop,,43.712,10.421,43.71,10.411,833.95
route_1321,2,Stop,,43.718,10.42,43.712,10.421,671.99
route_1321,3,Stop,,43.722,10.416,43.718,10.42,548.78
route_1321,4,Stop,,43.729,10.42,43.722,10.416,842.12
route_1321,5,Stop,,43.734,10.425,43.729,10.42,685.93
route_1321,6,Stop,,43.741,10.426,43.734,10.425,782.50
route_1321,7,Stop,,43.747,10.432,43.741,10.426,823.06
route_1321,8,Stop,,43.753,10.437,43.747,10.432,778.72
route_1321,9,Stop,,43.759,10.434,43.753,10.437,709.34
route_1321,10,Location,Conad Metato,43.76,10.427,43.759,10.434,573.06
route_1322,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1322,1,Stop,,43.713,10.408,43.71,10.411,411.61
route_1322,2,Stop,,43.719,10.41,43.713,10.408,686.26
route_1322,3,Stop,,43.722,10.407,43.719,10.41,411.59
route_1322,4,Stop,,43.725,10.409,43.722,10.407,370.28
route_1322,5,Stop,,43.727,10.405,43.725,10.409,390.86
route_1322,6,Stop,,43.733,10.408,43.727,10.405,709.38
route_1322,7,Stop,,43.737,10.412,43.733,10.408,548.73
route_1322,8,Stop,,43.744,10.417,43.737,10.412,875.90
route_1322,9,Stop,,43.746,10.411,43.744,10.417,530.81
route_1322,10,Location,Ristorante Il Lago (Nodica),43.749,10.413,43.746,10.411,370.25
route_1323,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1323,1,Stop,,43.71,10.415,43.71,10.411,321.51
route_1323,2,Stop,,43.711,10.417,43.71,10.415,195.46
route_1323,3,Stop,,43.711,10.422,43.711,10.417,401.88
route_1323,4,Stop,,43.711,10.424,43.711,10.422,160.75
route_1323,5,Stop,,43.709,10.428,43.711,10.424,390.93
route_1323,6,Stop,,43.707,10.434,43.709,10.428,531.08
route_1323,7,Stop,,43.707,10.434,43.707,10.434,0.00
route_1323,8,Stop,,43.707,10.435,43.707,10.434,80.38
route_1323,9,Stop,,43.709,10.43,43.707,10.435,459.32
route_1323,10,Location,Pizzeria Colignola,43.709,10.43,43.709,10.43,0.00
route_1324,0,Location,Carrefour Express Pisanova,43.71,10.411,,,
route_1324,1,Stop,,43.711,10.417,43.71,10.411,494.91
route_1324,2,Stop,,43.715,10.422,43.711,10.417,599.44
route_1324,3,Stop,,43.718,10.42,43.715,10.422,370.29
route_1324,4,Stop,,43.721,10.419,43.718,10.42,343.13
route_1324,5,Stop,,43.723,10.416,43.721,10.419,327.99
route_1324,6,Stop,,43.728,10.419,43.723,10.416,605.99
route_1324,7,Stop,,43.73,10.423,43.728,10.419,390.84
route_1324,8,Stop,,43.735,10.424,43.73,10.423,561.75
route_1324,9,Stop,,43.739,10.425,43.735,10.424,451.98
route_1324,10,Location,Supermercato Coop Ghezzano,43.741,10.425,43.739,10.425,222.39
route_1325,0,Location,OBI Pisa,43.701,10.383,,,
route_1325,1,Stop,,43.703,10.387,43.701,10.383,390.96
route_1325,2,Stop,,43.707,10.386,43.703,10.387,451.99
route_1325,3,Stop,,43.71,10.385,43.707,10.386,343.13
route_1325,4,Stop,,43.713,10.388,43.71,10.385,411.61
route_1325,5,Stop,,43.715,10.388,43.713,10.388,222.39
route_1325,6,Stop,,43.718,10.389,43.715,10.388,343.13
route_1325,7,Stop,,43.721,10.392,43.718,10.389,411.59
route_1325,8,Stop,,43.725,10.391,43.721,10.392,451.98
route_1325,9,Stop,,43.724,10.397,43.725,10.391,494.80
route_1325,10,Location,Torre,43.723,10.398,43.724,10.397,137.19
route_1326,0,Location,OBI Pisa,43.701,10.383,,,
route_1326,1,Stop,,43.702,10.386,43.701,10.383,265.57
route_1326,2,Stop,,43.704,10.387,43.702,10.386,236.47
route_1326,3,Stop,,43.707,10.386,43.704,10.387,343.13
route_1326,4,Stop,,43.708,10.386,43.707,10.386,111.19
route_1326,5,Stop,,43.71,10.388,43.708,10.386,274.41
route_1326,6,Stop,,43.711,10.39,43.71,10.388,195.46
route_1326,7,Stop,,43.711,10.392,43.711,10.39,160.75
route_1326,8,Stop,,43.711,10.394,43.711,10.392,160.75
route_1326,9,Stop,,43.71,10.396,43.711,10.394,195.46
route_1326,10,Location,Stazione Pisa Centrale,43.709,10.397,43.71,10.396,137.20
